ID,pred
25574,0.005276423626660997
25575,0.004297917781437892
25576,0.03972095130398008
25577,0.00965062860204015
25578,0.0038964409243906145
25579,0.011857860255527508
25580,0.0014648697060600248
25581,0.13487429195490033
25582,0.012851936107440716
25583,0.52459922736351
25584,0.004932193399335693
25585,0.8448481323158852
25586,0.00384535676143778
25587,0.007406421550151837
25588,0.06783337258672373
25589,0.11635383331994066
25590,0.0015716073227491308
25591,0.006358104352657397
25592,0.015584565210699014
25593,0.0027691804004658523
25594,0.14734101307054484
25595,0.1127637854542711
25596,0.2657692463795197
25597,0.012710052147649665
25598,0.3366469738552215
25599,0.11369086527845351
25600,0.002684587335557527
25601,0.018669429038014686
25602,0.008476869506475023
25603,0.01515963443087182
25604,0.013338652372446596
25605,0.1791917157550637
25606,0.716973050380332
25607,0.017417358013967214
25608,0.00525404372051215
25609,0.007718580454810951
25610,0.01505408118357245
25611,0.7128405397125804
25612,0.2148343843548781
25613,0.008246754161150352
25614,0.8428442557674121
25615,0.06145479306100475
25616,0.004109844187383307
25617,0.00329564854075523
25618,0.10054647549324021
25619,0.02468032422657618
25620,0.1287317578141049
25621,0.08051544192924523
25622,0.03327191293709789
25623,0.008656656701026064
25624,0.12310291392381578
25625,0.468560238298817
25626,0.004925216031420404
25627,0.0025256345787139545
25628,0.02477156327922824
25629,0.5229480490616345
25630,0.1833266741497362
25631,0.24451031987014193
25632,0.43460303088542884
25633,0.016747090895246338
25634,0.20406387281115507
25635,0.003267979799140284
25636,0.06894703499447037
25637,0.00591507948784408
25638,0.19021376878294105
25639,0.001867881269336742
25640,0.00280566682774689
25641,0.007876990427753082
25642,0.06553610259543728
25643,0.006210188728594983
25644,0.003912100754747938
25645,0.13702162111370822
25646,0.003285873800438835
25647,0.009234850060634429
25648,0.7155116489086022
25649,0.6987113409054834
25650,0.10811652865090506
25651,0.015930083785551746
25652,0.2949930094860409
25653,0.1561745643249398
25654,0.057273625803764765
25655,0.004527018105656703
25656,0.22624694984672464
25657,0.2011239914509298
25658,0.013344188668262692
25659,0.10981250744887504
25660,0.0035417139435768036
25661,0.006573199587465549
25662,0.020990863916224855
25663,0.4188817358011359
25664,0.021504852080550082
25665,0.1251392787029351
25666,0.457706741240158
25667,0.00268387797451982
25668,0.026451460045678422
25669,0.1345913814929899
25670,0.43610368735105437
25671,0.10291056472065267
25672,0.009724144765207686
25673,0.0017495656064735064
25674,0.09983669308384549
25675,0.19272323818030285
25676,0.002590724487520252
25677,0.024363168393119743
25678,0.011766323920137736
25679,0.2045583613697697
25680,0.07436111899654281
25681,0.01548430527766366
25682,0.03857751029953622
25683,0.09749935957549169
25684,0.006523729766328072
25685,0.0019648021746286977
25686,0.20661822816864062
25687,0.005533865776928821
25688,0.015410122278107256
25689,0.41696783032619794
25690,0.25532502204991947
25691,0.011535166715829213
25692,0.2997887747545743
25693,0.0946638736134279
25694,0.004374080088205277
25695,0.08873557543031238
25696,0.01286348803773623
25697,0.15852832182922139
25698,0.022226213661516815
25699,0.004073060828023484
25700,0.141366674201548
25701,0.3539187031319374
25702,0.023881142392807843
25703,0.17531726030644496
25704,0.011974758265511375
25705,0.03138778819092717
25706,0.1557770611627137
25707,0.07837651161820818
25708,0.27969046048363494
25709,0.40823225484943776
25710,0.17672521921312623
25711,0.031731784824750836
25712,0.0012220347968946359
25713,0.02434645330287476
25714,0.5267516464034623
25715,0.00683024479146685
25716,0.047638848064325764
25717,0.03595545467825421
25718,0.0013183042469661146
25719,0.7593436629040207
25720,0.0027913795812515513
25721,0.2848233076931111
25722,0.2688209586732454
25723,0.3668404091675493
25724,0.0048452878916851756
25725,0.006281347113987328
25726,0.15326856026333963
25727,0.004897569865979731
25728,0.10321757796880962
25729,0.002619535282647619
25730,0.02641049611570107
25731,0.0069560990875821875
25732,0.008903925050125884
25733,0.12250807357310797
25734,0.14146372546512712
25735,0.01243623478930389
25736,0.042846628579647036
25737,0.03315727235069327
25738,0.9241589404079472
25739,0.008790918966257506
25740,0.056968120012801556
25741,0.0038002883793442164
25742,0.24919240582625324
25743,0.001523226199305186
25744,0.07731537188014569
25745,0.0017183909023749924
25746,0.005117475342109785
25747,0.01839689132426264
25748,0.7999751672300515
25749,0.776801250320946
25750,0.010113100150965337
25751,0.010636700205575856
25752,0.06549522992951098
25753,0.013243506679489528
25754,0.137682554470034
25755,0.016884839995574812
25756,0.022599207972446002
25757,0.27362615878347685
25758,0.8284124352693817
25759,0.05713057195602907
25760,0.21710142058747894
25761,0.26722372812564504
25762,0.769354297995853
25763,0.0031303026561462916
25764,0.019473005747558825
25765,0.002861712994354277
25766,0.014603674345024563
25767,0.2572822554629513
25768,0.005212652775967393
25769,0.2027376373878655
25770,0.011330696843551417
25771,0.6068311658290377
25772,0.0946638736134279
25773,0.004396876394033257
25774,0.006641400508400432
25775,0.08880078044541882
25776,0.26105125346703284
25777,0.009579174797785505
25778,0.4208039465253585
25779,0.08902566286944841
25780,0.8504199815842952
25781,0.014247427490661903
25782,0.25593838867975055
25783,0.007991914552568827
25784,0.0705190228043843
25785,0.30923099368494805
25786,0.3195829639600579
25787,0.007039557700170229
25788,0.004274925173811628
25789,0.13747376221076135
25790,0.07443522755509187
25791,0.00436622705035693
25792,0.05563195663015218
25793,0.28314060086745135
25794,0.0029392667805530795
25795,0.8962836551595929
25796,0.03739608109263688
25797,0.01870799526291676
25798,0.0267012107812382
25799,0.6539486581955086
25800,0.11402719784471803
25801,0.09208046777632926
25802,0.0019541656002001083
25803,0.01020485672380304
25804,0.08414945769880294
25805,0.002785013854393557
25806,0.0050272243514843384
25807,0.029500236071106755
25808,0.012471301531953971
25809,0.02695014261652606
25810,0.014610833096052786
25811,0.36559023545896946
25812,0.40860996104355196
25813,0.004568218569633372
25814,0.0262353180659007
25815,0.01854986756711395
25816,0.48702325385218687
25817,0.02421107474444185
25818,0.0033668314919581333
25819,0.02752616498176364
25820,0.018362270708629468
25821,0.011607088764115208
25822,0.014331515002057043
25823,0.7616274650851349
25824,0.238811582532059
25825,0.19185127765697985
25826,0.022798421545125444
25827,0.00868008814758334
25828,0.7240599716513066
25829,0.8766762694116592
25830,0.1487895464248814
25831,0.727312914901032
25832,0.001492915946206539
25833,0.321299775550306
25834,0.9127157325745174
25835,0.029434907138054495
25836,0.0015828523739463815
25837,0.020644898660799913
25838,0.28864002880168316
25839,0.2337349099546481
25840,0.017990134803354117
25841,0.8747328773871662
25842,0.012546469751308286
25843,0.04629075225812755
25844,0.013509887484922333
25845,0.5190445505398986
25846,0.010100455541517745
25847,0.003325942792379791
25848,0.004984883474412155
25849,0.06048803456286858
25850,0.029451092848523784
25851,0.19454343977127658
25852,0.04291779730180181
25853,0.07208979711074083
25854,0.0035863261234195796
25855,0.014628599857931508
25856,0.010534292012866642
25857,0.0013296270869539851
25858,0.0012991591105414725
25859,0.05239441337291166
25860,0.005774753804414987
25861,0.01479088123150478
25862,0.011155552084535376
25863,0.018664465797640292
25864,0.008775746424313757
25865,0.012786123667626192
25866,0.17554466168348887
25867,0.02575093200255408
25868,0.00286964268827721
25869,0.004193628755919506
25870,0.04043210538055859
25871,0.0036687232479965227
25872,0.006349289323522686
25873,0.2014114296934843
25874,0.33958453453609067
25875,0.008560571281082525
25876,0.004548920380379451
25877,0.03209083713852402
25878,0.004920550970210457
25879,0.007072724058025533
25880,0.08663394650122667
25881,0.006748862641196524
25882,0.005488334162912474
25883,0.002903305232700397
25884,0.061530527545065
25885,0.013511936218360436
25886,0.19614138264011383
25887,0.0071669233943870226
25888,0.02176429359351877
25889,0.10978327182879397
25890,0.002577744909793367
25891,0.019927228515151996
25892,0.018778652762070785
25893,0.005927753266201393
25894,0.311803113685827
25895,0.043594784556292246
25896,0.01118837840765432
25897,0.2893653539961579
25898,0.0027248087258792126
25899,0.04749806391720021
25900,0.8763451035548675
25901,0.5897755257342324
25902,0.04593435287231143
25903,0.009268302345683032
25904,0.19433956719265638
25905,0.23907904611590033
25906,0.0027958352548483095
25907,0.004186120389316352
25908,0.44306600866421914
25909,0.1618449043798735
25910,0.0018886439714472516
25911,0.03277699261064213
25912,0.3954486866885442
25913,0.8735040857668203
25914,0.7840621111807011
25915,0.24923718872729353
25916,0.0614212418060631
25917,0.029408752805702112
25918,0.04902648983431624
25919,0.031895327976771554
25920,0.0975904730043318
25921,0.12092909558252729
25922,0.07800379956558386
25923,0.41743061499127
25924,0.008025069831569066
25925,0.10077345477493693
25926,0.004819756092224381
25927,0.004189307183180902
25928,0.0036113575844658606
25929,0.834907303534078
25930,0.01466532115016142
25931,0.01585537456868716
25932,0.004783294268502403
25933,0.12840376309721852
25934,0.004440475868993388
25935,0.07532156379276746
25936,0.010008598926516225
25937,0.3054268851241908
25938,0.0062042720869658
25939,0.0060361927846067295
25940,0.002514488374182649
25941,0.014034618763690386
25942,0.23456724533620565
25943,0.04344944852553495
25944,0.3006902618069762
25945,0.20290677333725413
25946,0.32651160396390466
25947,0.21050778121449537
25948,0.4765295280042173
25949,0.006666963544626583
25950,0.01734830483140212
25951,0.30812494286664743
25952,0.22079428120364847
25953,0.007220808632053949
25954,0.0026555519953535564
25955,0.12695791015977478
25956,0.07319898314035923
25957,0.037685409344633186
25958,0.004315914314052388
25959,0.13159204266242827
25960,0.06068782459622439
25961,0.00737933381242902
25962,0.05913772619436172
25963,0.020349385356677623
25964,0.027450687389584533
25965,0.015911131585205688
25966,0.009561215756096277
25967,0.3322207172250817
25968,0.0256593371001215
25969,0.006233209170858307
25970,0.10619105797832873
25971,0.012756358002691929
25972,0.004625024118642119
25973,0.00410192560173034
25974,0.00615898743442208
25975,0.03698374361653513
25976,0.35279486043343
25977,0.0018886439714472516
25978,0.11128870441529877
25979,0.11679539224615866
25980,0.0018635839492759385
25981,0.0022495426870433924
25982,0.6551593549700768
25983,0.15458633325916946
25984,0.5898986340044523
25985,0.0023537608053427615
25986,0.1343773100143232
25987,0.5103759845109913
25988,0.6638273933981295
25989,0.008764790087567144
25990,0.008481495683072368
25991,0.04040551054453958
25992,0.003497867566880618
25993,0.4039970999883914
25994,0.0026267861666239654
25995,0.18362465405459785
25996,0.0696740206749891
25997,0.4255780537514312
25998,0.08855333306537415
25999,0.21000341106028678
26000,0.046339354731112545
26001,0.021348908425375585
26002,0.006679278677459908
26003,0.8805083012367557
26004,0.0033041221316380295
26005,0.8127600080521998
26006,0.21502790545427064
26007,0.005149183132753124
26008,0.5626652604182066
26009,0.16780359954660978
26010,0.1748596742283045
26011,0.013621963480769732
26012,0.004811845142789038
26013,0.0961986746168156
26014,0.23800616948965703
26015,0.0043061720595695884
26016,0.0038001449499406453
26017,0.006639977125180928
26018,0.09596357955871566
26019,0.7416428718314523
26020,0.007681914557628076
26021,0.29618407099566724
26022,0.012340359581678891
26023,0.21116668169838637
26024,0.011875003394544404
26025,0.2503975504780361
26026,0.003454823660592948
26027,0.006792089143512572
26028,0.0053983031288498
26029,0.04072825887497633
26030,0.003024878877544002
26031,0.47370216324997405
26032,0.015859678490373928
26033,0.11549060368628714
26034,0.033710390980415894
26035,0.4092093936339483
26036,0.2552252039401707
26037,0.026880739601420966
26038,0.4786987388474748
26039,0.0027654876727346506
26040,0.00209092214459255
26041,0.44808211278945353
26042,0.01055001428263425
26043,0.013281728609433384
26044,0.07659308724658134
26045,0.003070956472722908
26046,0.010268290180965428
26047,0.001849192592231509
26048,0.004854277082428295
26049,0.07952591794581716
26050,0.0017150289193688234
26051,0.08660895027123748
26052,0.14590064539344944
26053,0.028508372641758876
26054,0.0009056598487526417
26055,0.008478832100340611
26056,0.015495923007370536
26057,0.2670771099330115
26058,0.01049556551535648
26059,0.004934609016861634
26060,0.20223894327607148
26061,0.24564541959577185
26062,0.006809751534384288
26063,0.0020799274389383064
26064,0.0642485045805391
26065,0.02028366325154821
26066,0.059280275060076174
26067,0.018510604093682576
26068,0.1775769993396604
26069,0.12307424685818001
26070,0.4541222229506713
26071,0.0031572800179374286
26072,0.004162107881284313
26073,0.0033812328363891195
26074,0.13857698819721156
26075,0.30163394687282724
26076,0.074662751336213
26077,0.01090034918729028
26078,0.007203527105870541
26079,0.005445907253396618
26080,0.8461444004053943
26081,0.4230167351371822
26082,0.014604754264501366
26083,0.22345704674083985
26084,0.007017661133703105
26085,0.01698017143532904
26086,0.4594569286180944
26087,0.014113063466643703
26088,0.008060933361845999
26089,0.11417291158797314
26090,0.054530064459530354
26091,0.28550342970900033
26092,0.006824337884375314
26093,0.009590843571053003
26094,0.3539187031319374
26095,0.1219255828345794
26096,0.08048197812098438
26097,0.28084489172010263
26098,0.003704113878853887
26099,0.006588235521939327
26100,0.00595893963699317
26101,0.017907167558548768
26102,0.0033763271418184118
26103,0.9016282216399717
26104,0.0013496996237507164
26105,0.09816651882722685
26106,0.10273456287370256
26107,0.1130891230823363
26108,0.08670096431826353
26109,0.004865108168744896
26110,0.005609320815110958
26111,0.0060894499202945145
26112,0.20439396001388344
26113,0.03922890777573341
26114,0.03294250254888595
26115,0.004333228632086913
26116,0.004932241907248989
26117,0.6900043303538621
26118,0.28722948955430677
26119,0.06672157452490353
26120,0.0013423035491844796
26121,0.003227650439717592
26122,0.009071345299771173
26123,0.49849397893132114
26124,0.04922641303938738
26125,0.0037942424712363336
26126,0.19376479871388042
26127,0.0029500338238039213
26128,0.004244908444599545
26129,0.07539413788105644
26130,0.0934617788409528
26131,0.1750939333159886
26132,0.059294724706132985
26133,0.02315312716573072
26134,0.6709995691120791
26135,0.7539441899342844
26136,0.005357877390285268
26137,0.49816297869338516
26138,0.3201109140626358
26139,0.009503738040509172
26140,0.879659091940927
26141,0.003499384242879395
26142,0.20266728607000822
26143,0.00973048140442496
26144,0.0025544201415269407
26145,0.003692638240835195
26146,0.0045237364470729355
26147,0.017397235806479273
26148,0.009465052385059536
26149,0.006777124360882469
26150,0.015175259389394928
26151,0.0036669478862618576
26152,0.0018444179113221038
26153,0.012227462782044412
26154,0.004049363771196321
26155,0.012862045886798465
26156,0.044056251810402645
26157,0.15342936507132685
26158,0.0015901111487941445
26159,0.0028237239526633946
26160,0.005473885716783186
26161,0.010575448209374557
26162,0.025237843696738763
26163,0.16648725779832416
26164,0.05596051596869379
26165,0.04603875126738174
26166,0.20105712207750748
26167,0.005187976286771979
26168,0.021579816093478716
26169,0.8379105227203412
26170,0.0017264301648831847
26171,0.047277328478386636
26172,0.16654558895648305
26173,0.00238240678330144
26174,0.1844364067771428
26175,0.0016736439437009766
26176,0.00346071664057115
26177,0.031831203779305775
26178,0.002853012186924468
26179,0.0047342429283297625
26180,0.005017327487698638
26181,0.13262792771464038
26182,0.020628407951606635
26183,0.26218963621734664
26184,0.0028268494901013907
26185,0.05079661897798178
26186,0.0023725915683552663
26187,0.009652403270269658
26188,0.00395836915826408
26189,0.0030729136345150642
26190,0.01247557426504125
26191,0.0023743070722282377
26192,0.029058107065678487
26193,0.33568873146308603
26194,0.001306012294042342
26195,0.4854007848481503
26196,0.005488353135477578
26197,0.0239862952417029
26198,0.06543635064424667
26199,0.0031100101076925943
26200,0.007003185885172662
26201,0.0022581046324423723
26202,0.0111032431999782
26203,0.01724232340062345
26204,0.004401684208594893
26205,0.16539061768301846
26206,0.006997824322934931
26207,0.3537678485502819
26208,0.0344510144513522
26209,0.5167227153622957
26210,0.17646873779413955
26211,0.3067425135697647
26212,0.007115099332884856
26213,0.35182627872368666
26214,0.05046906293399966
26215,0.027245959732136962
26216,0.3734150946196594
26217,0.14315346005974294
26218,0.006457402976443593
26219,0.027958336470867113
26220,0.0032457950244030886
26221,0.305897333459515
26222,0.1706607753370761
26223,0.005875525410410698
26224,0.003936711097559963
26225,0.2123753265703073
26226,0.005884808321915028
26227,0.010043012065639298
26228,0.1464324957375033
26229,0.087999500501059
26230,0.704828743381236
26231,0.034570779067625214
26232,0.004921047238977115
26233,0.0032314864905432206
26234,0.21503585819073515
26235,0.01681899838108011
26236,0.2708257306624328
26237,0.0030241426827717606
26238,0.00392486823704615
26239,0.007518262610256942
26240,0.005268075570707926
26241,0.012458456056100787
26242,0.3895495873256614
26243,0.0077559245414203495
26244,0.5194396640079181
26245,0.003245835713098396
26246,0.0036477126677695276
26247,0.04317942174827479
26248,0.0015607877150720364
26249,0.25671885049485793
26250,0.17354345875209645
26251,0.001533068049311103
26252,0.009817068423829583
26253,0.0058665112239898965
26254,0.006890522274584277
26255,0.2886268115600536
26256,0.13242839476034063
26257,0.0026360686017402107
26258,0.0035225771591074614
26259,0.0033502725701570384
26260,0.003177577661512034
26261,0.5987203221079999
26262,0.42030844977486836
26263,0.0034343453536608407
26264,0.6781943788293764
26265,0.29273858744631365
26266,0.11162641633244878
26267,0.005938710194092944
26268,0.00859221286065662
26269,0.30540144998381796
26270,0.005202922194102296
26271,0.003153224996541497
26272,0.12757004275849687
26273,0.008981502242952636
26274,0.06639364430085229
26275,0.20160992160082938
26276,0.6972181374899372
26277,0.18121462090405713
26278,0.10019198653739057
26279,0.37724590939666
26280,0.1895299536385298
26281,0.1630947966995698
26282,0.05942030398045053
26283,0.009598853307808223
26284,0.7338760517567569
26285,0.3812850684262741
26286,0.00837534302654935
26287,0.00422292013349956
26288,0.08431495809277155
26289,0.0066811091596498985
26290,0.004632415730006303
26291,0.8929633431159072
26292,0.005553045403958102
26293,0.016989771966921825
26294,0.00449760138723736
26295,0.0056099475138924335
26296,0.08619753540812877
26297,0.15048093807825055
26298,0.001584739398986382
26299,0.03379908718804259
26300,0.004033440149208545
26301,0.0013839456970826418
26302,0.014249436211339696
26303,0.02896701213705825
26304,0.003956843780842878
26305,0.10141046582651786
26306,0.5940076057681359
26307,0.016847352059467503
26308,0.11280778054248101
26309,0.0037116203214669825
26310,0.3255131782597753
26311,0.11393487111244051
26312,0.004953577885315417
26313,0.26230919394300706
26314,0.0018843735785997481
26315,0.07383829632635348
26316,0.0025815729408704877
26317,0.004456676759139219
26318,0.006990141072127543
26319,0.0538480415525337
26320,0.02605240364036103
26321,0.7457413011613256
26322,0.018173707580037893
26323,0.16737677296035666
26324,0.055180320675402246
26325,0.0032668040725430834
26326,0.07407037214515148
26327,0.3023914493381138
26328,0.12644473291332445
26329,0.0016745630196338638
26330,0.053920048562426534
26331,0.013763304711585718
26332,0.04900789071957482
26333,0.0064088595108832145
26334,0.012912202282167558
26335,0.004472281989781139
26336,0.09616340275539603
26337,0.005893584096665014
26338,0.0061019153499815085
26339,0.018978507840513463
26340,0.004740092441078395
26341,0.005992847037841135
26342,0.0018303593894502454
26343,0.36792885831693123
26344,0.1617152644942122
26345,0.00809863197022403
26346,0.05237868590815788
26347,0.3263111959990412
26348,0.007760470578926453
26349,0.30521765197386136
26350,0.3283985762013526
26351,0.03450227083130341
26352,0.025861212617975332
26353,0.6497685078889601
26354,0.0016151307983137786
26355,0.002133825465270827
26356,0.0024290093172206423
26357,0.06367093184997101
26358,0.2836709014669965
26359,0.0028787854426263514
26360,0.006249048396752459
26361,0.19532355814762153
26362,0.20589127270758154
26363,0.05439102910080534
26364,0.004066589259849676
26365,0.6548554057743952
26366,0.006014150499876891
26367,0.08143329011765436
26368,0.28614126030527687
26369,0.017671778822158476
26370,0.23962163909822354
26371,0.7145697634134485
26372,0.5271373495049605
26373,0.05797457269725824
26374,0.2517706410688397
26375,0.18504544620362717
26376,0.21895920339751065
26377,0.0904812127968147
26378,0.002189667018662977
26379,0.023554016980518323
26380,0.01200856087557498
26381,0.3141994133828004
26382,0.0025178697493288614
26383,0.055694053734976524
26384,0.005477156984233494
26385,0.11244209499817483
26386,0.013351459488926944
26387,0.004977203398017615
26388,0.002842696990379823
26389,0.0033892687706471793
26390,0.0032355594036960924
26391,0.011971579039091726
26392,0.11206112886683856
26393,0.005009819233247939
26394,0.012625523480384595
26395,0.27368064728525293
26396,0.0018749547555777706
26397,0.02250797214017112
26398,0.023565898504781385
26399,0.1186867750550256
26400,0.010989516133709862
26401,0.3334042186228621
26402,0.0017978362916847635
26403,0.7804665877692435
26404,0.010211600068099508
26405,0.3055188540391189
26406,0.0070692175790293054
26407,0.10571818604112297
26408,0.016196392135493044
26409,0.07017415361545115
26410,0.498712258343261
26411,0.008852297765453784
26412,0.32395477482031493
26413,0.011200862989630649
26414,0.07393451243809052
26415,0.22713442114911078
26416,0.0955328396176699
26417,0.29726193095531633
26418,0.004095483507728249
26419,0.034391956359533835
26420,0.8741578715960708
26421,0.004364216390105117
26422,0.004213202064332086
26423,0.7398653978127916
26424,0.5303403789986003
26425,0.008670565785821092
26426,0.02177433575038526
26427,0.010894033069394933
26428,0.13809265990776684
26429,0.029253087289188823
26430,0.2548861931208712
26431,0.07631942283383991
26432,0.005999552709872749
26433,0.027688343508993907
26434,0.26561352400458754
26435,0.06680706053314116
26436,0.002460117301252571
26437,0.034669250132081754
26438,0.24033461019545235
26439,0.8655655776067454
26440,0.00379876357706811
26441,0.0030038024089948756
26442,0.040175328895396885
26443,0.2046681448466354
26444,0.7406540160825562
26445,0.13070649116848038
26446,0.12211692249876024
26447,0.10756607938103079
26448,0.05115816640638783
26449,0.4158674521725895
26450,0.623188539614896
26451,0.0016548528236161636
26452,0.05860400169451657
26453,0.14779107292152305
26454,0.15001582268320343
26455,0.004014821707723959
26456,0.26293391355369716
26457,0.47504878984997956
26458,0.005234883147540121
26459,0.002553797774537127
26460,0.019055223863938184
26461,0.00127175520867145
26462,0.004391059209015475
26463,0.010734880619736355
26464,0.21385859993352335
26465,0.020908127987420692
26466,0.020403536088662817
26467,0.0037288174283102806
26468,0.00465628279509002
26469,0.17232353499508662
26470,0.011271728728163316
26471,0.8046165677268571
26472,0.015083387807476895
26473,0.022033733171455884
26474,0.0032364251452213946
